"GEOID","NAME","MedHouseIncome","Pct_CostBurdened_Owners","Pct_CostBurdened_Renters","Pct_CostBurdened_15_24","Pct_CostBurdened_25_34","Pct_CostBurdened_35_64","Pct_CostBurdened_65_plus","Pct_RenterCostBurdened_15_24","Pct_RenterCostBurdened_25_34","Pct_RenterCostBurdened_35_64","Pct_RenterCostBurdened_65_plus","Pct_CostBurdened_White_Owners","Pct_CostBurdened_Black_Owners","Pct_CostBurdened_Other_Owners","Pct_CostBurdened_White_Renters","Pct_CostBurdened_Black_Renters","Pct_CostBurdened_Other_Renters","isUrban","Unemployment_Rate","Pct_Bachelors_Higher"
"13157","Jackson County, Georgia",85012,20.4190670879019,35.8400586940572,41.7241379310345,19.9417758369723,18.2987681272415,24.3639575971731,25.4901960784314,25.2525252525253,36.7199276454628,48.5748218527316,19.0054828728082,26.1622607110301,30.0405953991881,31.6801139060275,56.9747899159664,42.5233644859813,1,3.41394025604552,27.3087119817365
"13159","Jasper County, Georgia",59574,25.1992642550582,34.9292709466812,15.7894736842105,5.58558558558559,27.1215207060421,29.5131086142322,0,53.1531531531532,30.7832422586521,64.5833333333333,18.644494834971,49,41.588785046729,32.9317269076305,36.8421052631579,0,0,7.24800224309547,19.8521046643914
"13161","Jeff Davis County, Georgia",40879,18.6870062653228,28.5209192692988,0,0.732600732600733,17.3674588665448,25.2282157676349,47.8260869565217,18.7702265372168,26.5761396702231,41.8006430868167,20.414402173913,2.47252747252747,20.1754385964912,32.4159021406728,18.9024390243902,100,0,4.87764821809821,11.4576835100853
"13163","Jefferson County, Georgia",46561,19.6870267541646,31.4498933901919,9.67741935483871,15.3465346534653,19.6304849884527,20.5242966751918,30.2631578947368,53.4278959810875,22.6341463414634,30.9659090909091,14.6710837671557,24.4205765969474,0,17.7730192719486,38.6721991701245,0,0,5.01268088915411,11.1838982246274
"13165","Jenkins County, Georgia",36906,17.1268656716418,23.7726098191214,100,10.6796116504854,20.1438848920863,11.8446601941748,0,0,22.2222222222222,30.6930693069307,9.24092409240924,26.6666666666667,0,12.7659574468085,30.0813008130081,0,0,5.00782472613459,7.81724347298118
"13167","Johnson County, Georgia",54183,16.4817098232635,35.785536159601,66.6666666666667,28.9156626506024,19.015047879617,10.7709750566893,42.8571428571429,20.5673758865248,43.5294117647059,28.8557213930348,13.5088723526045,17.1779141104294,0,33.2594235033259,36.25,0,0,7.07130229817325,9.12018738105695
"13169","Jones County, Georgia",68259,18.3784371263993,40.9554140127389,35.1598173515982,20.8845208845209,13.6983632112237,24.4071146245059,45.6953642384106,59.5360824742268,30.5593451568895,39.9328859060403,16.8291197075845,16.8287526427061,52.8301886792453,43.520782396088,35.1612903225806,0,0,3.66161616161616,18.4048770656993
"13171","Lamar County, Georgia",68457,17.8035982008996,29.2067307692308,100,32.9881656804734,11.6020114942529,20.3893996755003,11.1111111111111,31.4769975786925,30.8934337997847,23.9382239382239,14.8930817610063,13.5770234986945,51.7241379310345,24.0409207161125,36.8622448979592,100,0,3.5264483627204,19.5150475596445
"13173","Lanier County, Georgia",44361,27.8429785511938,45.5200823892894,73.0769230769231,27.9279279279279,27.8699402786994,26.1173184357542,10.7142857142857,81.1881188118812,38.9078498293515,34.6456692913386,24.6900269541779,39.1544117647059,50,45.9150326797386,45.8860759493671,37.2093023255814,0,3.41050535225293,19.0582625540158
"13175","Laurens County, Georgia",49705,17.9974651457541,42.6960939980946,0,11.2975391498881,14.8320585300964,24.099194573972,22.7040816326531,37.2901678657074,46.3283243549759,48.3825597749648,15.2817234848485,24.1297735721528,16.8224299065421,22.8343313373253,51.7955801104972,95.8677685950413,0,5.68549505408154,17.813352519711
"13177","Lee County, Georgia",88024,12.1305138699409,40.5815423514539,0,17.9464285714286,9.53805872451842,16.7214654767496,76.7857142857143,39.6969696969697,35.0110619469027,41.8269230769231,12.4065313596826,13.1595282433271,3.69127516778524,35.7182168409466,46.0176991150442,100,0,3.63094194001052,33.5066967367791
"13179","Liberty County, Georgia",59013,20.0256629597947,44.1447593035166,74.0601503759399,26.0580411124547,16.7458250344722,19.118100524206,58.469387755102,38.0722891566265,41.3149918395897,57.2062084257206,16.6281310211946,20.088835049465,18.4534270650264,39.6855645545498,42.1213208901651,32.3415265200517,1,8.02387267904509,19.8830560658198
"13181","Lincoln County, Georgia",50688,19.1507430997877,39.1304347826087,0,28.2758620689655,11.7552334943639,27.4428274428274,14.2857142857143,23.2558139534884,58.8732394366197,10.1063829787234,16.100278551532,26.0127931769723,80,30.6049822064057,46.7261904761905,0,0,3.8028597505324,16.1490683229814
"13183","Long County, Georgia",64747,22.3456121343445,49.2537313432836,17.5438596491228,26.2096774193548,22.11498111624,20.8994708994709,25.531914893617,53.3333333333333,51.8253400143164,25.1748251748252,9.21212121212121,37.1303395399781,66.1538461538461,37.17277486911,60.7551487414188,8.69565217391304,0,5.39892867211728,12.8230797233345
"13185","Lowndes County, Georgia",55887,17.7175508908377,46.3628529426674,24.3296921549156,11.7418351477449,16.658187368268,20.6791301030141,62.8843861740167,38.9215162840363,42.3027166882277,48.1447549244159,14.0502582554698,23.2775590551181,25.9698275862069,29.8364579178301,56.0049019607843,65.8476658476659,1,5.70398325984605,27.1248171897851
"13187","Lumpkin County, Georgia",72388,18.2858424949518,48.5772357723577,48.2352941176471,15.4320987654321,17.5785313085084,19.0871369294606,90.4761904761905,28.6440677966102,42.8715874620829,23.8907849829352,18.2281783681214,4.5045045045045,1.79640718562874,47.006129184347,87.8048780487805,2.94117647058824,0,5.60320888614625,31.4947368421053
"13189","McDuffie County, Georgia",54058,18.2187730968219,41.7879417879418,0,23.0985915492958,13.9435695538058,23.8545816733068,10.7981220657277,63.1578947368421,34.9970291146762,55.7142857142857,17.0676478913105,17.5621028307337,0,18.9577717879605,59.8795180722892,0,0,3.69376805612877,17.8420981111564
"13191","McIntosh County, Georgia",50348,27.5403856175091,43.9746300211416,0,28.4722222222222,26.0923076923077,28.7578288100209,100,32.1100917431193,38.3895131086142,65.5844155844156,28.3499005964215,28.6870503597122,0,28.9830508474576,69.4444444444444,0,0,3.23090826931767,18.6338921613049
"13193","Macon County, Georgia",37177,26.3808738664468,32.4481865284974,0,18.3908045977011,23.5,31.4834578441836,17.7514792899408,25.8964143426295,41.8449197860963,24.7340425531915,11.8934348239772,35.6707317073171,24.5901639344262,11.3953488372093,32.9280648429585,0,0,8.62453531598513,10.9973541930289
"13195","Madison County, Georgia",58784,22.5849514563107,39.0583804143126,51.3513513513513,33.2348596750369,21.1258828417117,22.1238938053097,5.79710144927536,43.9834024896266,43.005540166205,30.3030303030303,19.6176922003628,24.602026049204,60.5633802816901,38.4012539184953,54.140127388535,25.3012048192771,0,4.66590682433395,20.1835721644657
"13197","Marion County, Georgia",50484,15.9700835899692,28.8035450516987,100,4.37956204379562,17.7391304347826,16.5279429250892,15,34.9593495934959,26.6318537859008,36.9369369369369,14.7519582245431,23.4496124031008,7.20720720720721,29.1005291005291,23.5714285714286,74.5454545454545,0,4.13771320277953,13.6288697563656
"13199","Meriwether County, Georgia",56458,19.6630189334723,40.1989225031082,10.6382978723404,20.0819672131148,15.6088082901554,25.3539253539254,0,35.3182751540041,43.936877076412,43.04,19.4811932555123,18.6597342576545,52.2727272727273,32.3723228995058,48.2578397212544,0,0,6.29142923595767,13.0369968830465
"13201","Miller County, Georgia",58407,20.3309692671395,38.3544303797468,0,0,15.2722443559097,30.0131061598952,25.9259259259259,23.469387755102,46.5696465696466,30.2325581395349,8.13186813186813,51.0416666666667,0,25.5924170616114,52.5,33.3333333333333,0,5.36838208071085,21.9130434782609
"13205","Mitchell County, Georgia",51908,18.2513870288885,44.1112716763006,0,32.3825503355705,17.572741194487,15.6557801969933,23.3962264150943,58.4269662921348,44.8702830188679,44.8148148148148,18.6996904024768,16.7995746943115,22.5806451612903,19.7158081705151,46.4450600184672,20,0,6.61799340555817,12.8598053427211
"13207","Monroe County, Georgia",82863,14.8156708655957,30.1129943502825,100,17.9775280898876,11.3640902736169,16.5690664829487,30.8510638297872,27.3830155979203,39.9159663865546,15.8441558441558,14.0415312897302,19.7406340057637,0,31.5521628498728,30.3747534516765,9.52380952380952,0,4.01122019635344,28.6825160970778
"13209","Montgomery County, Georgia",51188,21.2015672616456,36.1878453038674,40.7407407407407,9.95670995670996,21.3509316770186,23.7017310252996,42.8571428571429,32.7956989247312,41.8181818181818,25.6578947368421,17.9294389820706,34.6846846846847,0,19.5544554455446,64.3636363636364,0,0,6.08535300316122,20.2329219537633
"13211","Morgan County, Georgia",85692,19.4063143445436,28.1933842239186,0,22.0532319391635,17.9930795847751,20.8666980687706,35.1515151515151,33.0543933054393,18.429003021148,47.112462006079,12.4919510624598,36.7088607594937,100,28.0487804878049,24.2280285035629,0,0,2.94436238306253,30.13503426749
"13213","Murray County, Georgia",67880,10.9105531230453,30.5630686009344,0,5.41290770298404,9.84221215435088,16.1523929471033,28.9130434782609,18.732782369146,28.9797713280563,51.8945634266886,10.6060606060606,30.7692307692308,6.57640232108317,31.5907184791725,0,4.65116279069767,0,5.01702383336671,13.672595763525
"13215","Muscogee County, Georgia",56622,22.3185399224519,45.9946645391309,28.2958199356913,26.1061946902655,20.37214572076,24.4565217391304,56.8025078369906,39.8636998111503,43.2889075453878,62.1436114044351,15.5693779904306,26.1039044028372,17.3611111111111,35.033619290517,50.6901265599506,27.7191372189078,1,6.46739982529621,29.7382952824867
"13217","Newton County, Georgia",73732,21.2268873906949,51.4334374112972,34.1085271317829,27.6768941765811,17.1485813298679,27.6175080825665,36.214953271028,61.140630534892,46.2006079027356,58.6676217765043,15.9864176570458,26.5281359017139,15.5339805825243,40.3986878627303,55.6949806949807,41.5605095541401,1,6.5999245722906,23.5763902777222
"13219","Oconee County, Georgia",115925,13.7862137862138,22.2222222222222,9.63855421686747,13.0162703379224,9.537496733734,23.4177215189873,29.0322580645161,16.9117647058824,20.4320987654321,30.2941176470588,12.9224466995624,24.3055555555556,7.99086757990868,23.7270875763747,13.2075471698113,10.5413105413105,0,3.02466263378316,54.8601386046178
"13221","Oglethorpe County, Georgia",69784,16.9435993447227,47.3684210526316,37.5,11.7516629711752,16.5745856353591,18.8235294117647,4.34782608695652,64.6766169154229,44.0456769983687,43.9393939393939,15.2004454342984,19.1011235955056,40.4411764705882,27.012278308322,65.8986175115207,0,0,3.3432998097309,24.5491075600411
"13223","Paulding County, Georgia",94557,17.392967986055,37.5497146809614,42.6183844011142,24.4470314318976,15.451661486205,18.3557011518546,41.1522633744856,27.6393831553974,35.3317465040167,58.4472389283762,13.6987923277291,21.3648834019204,23.2809962100704,32.7684463107379,41.5500259201659,25.629290617849,1,4.46028445294517,27.4257012030573
"13225","Peach County, Georgia",68365,19.7324875896304,44.6899736147757,23.6842105263158,26.3852242744063,17.8172588832487,20.6214689265537,23.758865248227,19.8051948051948,52.3169912693083,60,17.285873192436,23.2558139534884,11.4143920595534,31.7283950617284,48.8178025034771,0,0,6.68307600507198,24.3166566643025
"13227","Pickens County, Georgia",75293,16.8502852646075,43.1786703601108,43.4782608695652,21.5285252960172,15.6919875130073,16.7086866834747,42.7184466019417,42.1538461538462,41.983780411728,49.4172494172494,14.5976422347514,28.5714285714286,41.6666666666667,40.2116402116402,0,83.8383838383838,0,3.78407785770416,24.8817034700315
"13229","Pierce County, Georgia",56691,15.9063728002734,32.0146074254413,0,15.9802306425041,12.6104173012489,21.9435736677116,16.6666666666667,42.680412371134,24.0152477763659,45.1882845188285,13.2627526467757,19.3717277486911,0,18.1666666666667,34.4497607655502,0,0,4.02286216750934,18.2533788801426
"13231","Pike County, Georgia",84184,17.6726481783578,39.9797570850202,38.4615384615385,19.7026022304833,16.6132135984606,18.58310626703,27.2727272727273,63.003663003663,29.553264604811,39.344262295082,14.3612693246542,28.7169042769857,9.43396226415094,41.1290322580645,20.2247191011236,0,0,4.36482084690554,21.4151581161271
"13233","Polk County, Georgia",55308,16.5423256739282,46.3053297199639,15.3153153153153,25.2849740932642,12.4667494236567,21.1341803532693,61.6216216216216,37.6460017969452,42.3036280380416,58.4630350194553,13.014513442779,38.4288747346072,6.73316708229426,39.150460593654,76.6884531590414,44.7811447811448,0,5.7753164556962,14.469353106268
"13235","Pulaski County, Georgia",47688,16.036036036036,48.8721804511278,44.4444444444444,44.2424242424242,4,20.8368915456874,77.7777777777778,63.28125,38.0610412926391,43.3566433566434,13.9563862928349,24.373576309795,13.2075471698113,21.9339622641509,70.0189753320683,76.9230769230769,0,5.24913402611244,12.0010504201681
"13237","Putnam County, Georgia",64163,22.3935915829747,53.1073446327684,0,15.4385964912281,22.1406991799741,24.6428571428571,52.2988505747126,49.618320610687,53.2731376975169,55.1339285714286,18.7540876389797,31.9582245430809,21.5686274509804,46.9945355191257,42.3791821561338,53.0769230769231,0,4.36345481777334,28.2774022211492
"13239","Quitman County, Georgia",36838,19.0217391304348,11.0552763819095,0,0,18.0685358255452,19.7590361445783,0,0,0,26.8292682926829,18.2767624020888,17.0347003154574,0,0,18.1818181818182,0,0,31.1023622047244,8.95238095238095
"13241","Rabun County, Georgia",61466,21.875,36.2336855189559,0,21.4285714285714,19.7252956886684,24.5709828393136,41.7177914110429,48.3935742971888,22.5423728813559,39.3854748603352,20.6994328922495,0,61.1111111111111,28.8789903489235,42.1052631578947,88.4210526315789,0,2.06255975959568,29.935532802427
"13243","Randolph County, Georgia",25425,23.8931297709924,50.9745127436282,0,8,9.70724191063174,38.9937106918239,100,50.381679389313,64.4787644787645,22.2222222222222,12.6559714795009,31.5718157181572,0,18.6170212765957,51.788908765653,100,0,10.3345724907063,15.0129625265143
"13245","Richmond County, Georgia",53197,20.0933246921581,53.3060798946444,45.6289978678038,14.98778998779,19.634188201834,21.0708595968692,65.8605401047965,53.1967893717133,50.8248056813734,56.0533841754051,15.5227406969876,21.3700426089807,24.3823146944083,35.095724630493,59.3442338552283,42.0689655172414,1,7.8998298596342,24.0603215878123
"13247","Rockdale County, Georgia",72349,23.5294117647059,53.652869804664,41.1764705882353,26.8181818181818,22.7654754074399,24.1640011631288,63.7184115523466,64.4434628975265,47.9063165365507,59.613196814562,15.6008098130285,23.9408263305322,22.57806244996,44.3326885880077,56.486020935471,44.4585987261147,1,5.78043190276931,29.103193521398
"13249","Schley County, Georgia",59647,30.9782608695652,33.6283185840708,0,35.3932584269663,28.0868385345997,35.5371900826446,33.3333333333333,70.7692307692308,31.0160427807487,5.79710144927536,23.6766121270452,37.3205741626794,0,33.4763948497854,37.7777777777778,0,0,4.06626506024096,19.03545193229
"13251","Screven County, Georgia",53017,18.270079435128,16.9354838709677,27.2727272727273,19.8019801980198,13.3409350057013,23.9716312056738,17.0731707317073,31.1320754716981,10.4651162790698,23.6486486486486,13.920704845815,26.8129770992366,0,12.5,18.9627228525122,0,0,5.69747899159664,14.7442038704733
"13253","Seminole County, Georgia",49559,24.0862573099415,19.1239316239316,0,48.2456140350877,24.1741741741742,19.335604770017,18.75,14.2857142857143,35.2631578947368,2.64900662251656,19.5949367088608,34.4504021447721,60,18.5082872928177,12.2047244094488,58.3333333333333,0,5.01919912232584,15.8152658152658
"13255","Spalding County, Georgia",60217,21.2638921730906,46.5017153550265,70.6214689265537,25.8997429305913,17.3865960774877,23.6321303841676,47.4671669793621,41.1509229098806,47.3533032416906,53.4851621808143,17.0162778989763,21.3377416073245,60.5042016806723,37.7305327868852,46.1783439490446,63.0681818181818,1,5.42415539995483,17.867041917189
"13257","Stephens County, Georgia",52264,20.0377816758872,41.0471204188482,23.8805970149254,24.4956772334294,17.2573189522342,22.7222015619189,35,50.6472491909385,26.9372693726937,66.3851351351351,15.1593323216995,42.8571428571429,100,39.5490840770315,30.3538175046555,30.6122448979592,0,5.17270148506591,14.879137630662
"13259","Stewart County, Georgia",35000,25.1707317073171,36.9357045143639,74.468085106383,0,16.0965794768612,36.3867684478371,0,45.0381679389313,27.1317829457364,28.75,13.4803921568627,31.3432835820896,0,16,35.4992076069731,0,0,4.73333333333333,12.3263450366254
"13261","Sumter County, Georgia",41877,19.6443549739977,41.8457131164313,12,33.695652173913,14.6278317152104,24.1350906095552,53.5528596187175,57.2030328559393,33.6530078465562,34.37876960193,18.4289127837515,18.1977252843395,2.75229357798165,34.6860643185299,38.8942462230794,26.1061946902655,0,4.82126764794232,21.2813279809048
"13263","Talbot County, Georgia",45098,30.1176470588235,31.9410319410319,0,19.1304347826087,23.2490272373541,38.5947046843177,0,18.1818181818182,33.0508474576271,37.1681415929204,34.0540540540541,27.0979020979021,11.1111111111111,18.8405797101449,44.6351931330472,0,0,3.84615384615385,15.046878573062
"13265","Taliaferro County, Georgia",48036,19.2534381139489,25.1851851851852,0,0,23.1372549019608,17.2566371681416,0,12,13.3333333333333,46,20.2586206896552,18.5483870967742,0,25,17.1875,15.3846153846154,0,4.5643153526971,9.92248062015504
"13267","Tattnall County, Georgia",52351,20.2232796486091,27.2160996645903,0,17.2597864768683,18.6259060825717,25.045045045045,43.1535269709544,38.8535031847134,18.7015503875969,29.8,20.9104186952288,20.1811125485123,21.9931271477663,21.1538461538462,46.5818759936407,0,0,6.92499728644307,14.6428991646076
"13269","Taylor County, Georgia",41743,29.4647588765236,47.9557069846678,66.6666666666667,6.89655172413793,24.6679316888046,42.6584234930448,50,40.9090909090909,58.2417582417582,35.195530726257,19.6671709531014,44.1605839416058,100,46.0069444444444,48.993288590604,0,0,7.22375267829813,18.1492751029175
"13271","Telfair County, Georgia",44948,16.403785488959,36.6150442477876,0,10.0917431192661,17.7996422182469,16.0751565762004,24.4897959183673,32.0388349514563,46.9635627530364,20.9302325581395,14.9821640903686,18.9035916824197,0,26.1904761904762,39.2592592592593,0,0,4.97816593886463,10.0738271016909
"13273","Terrell County, Georgia",43812,17.9947229551451,37.3287671232877,39.2857142857143,24.1379310344828,14.3827859569649,20.2898550724638,0,30.3206997084548,34.5390898483081,55.984555984556,12.577502214349,18.1818181818182,45.6521739130435,10.4575163398693,38.0989787902592,0,0,8.08865860679332,11.5303643724696
"13275","Thomas County, Georgia",60140,20.0738591400686,40.8376214979989,47.3684210526316,15.2416356877323,14.6708567648032,28.5611164581328,57.957957957958,46.1829652996845,33.3793103448276,47.2321428571429,17.1049457177322,28.7238407878539,23.5023041474654,30.6652806652807,46.4276367443078,41.2587412587413,0,6.50526128054218,23.6378205128205
"13277","Tift County, Georgia",53165,20.2045766107772,37.504126774513,17.0542635658915,16.9040835707502,19.0076335877863,23.5217249264946,38.4090909090909,30.0550747442958,35.9245041586692,48.976248976249,17.1463752501154,30.9107635694572,25.3687315634218,28.0487804878049,39.0722941913916,28.3333333333333,0,3.32998661311914,20.1923076923077
"13279","Toombs County, Georgia",54130,21.5423932651834,34.5035971223022,0,22.8028503562945,16.9816342826723,28.8128606760099,16.793893129771,44.7322970639033,33.9850488786659,37.0418848167539,15.3224254090472,28.3353010625738,0,31.4129775621589,30.9663250366032,14.4,0,3.92795883361921,19.4735006973501
"13281","Towns County, Georgia",58400,23.3197337341636,39.5869191049914,0,2.89855072463768,24.1486068111455,25.1961999173895,50.7042253521127,10.5960264900662,40.4006677796327,48.1481481481481,22.6308664259928,0,0,36.4942528735632,0,79.4117647058823,0,3.53724511027882,32.8458942632171
"13283","Treutlen County, Georgia",43750,18.8760806916427,23.2861806311208,0,17.9487179487179,15.8932714617169,24.9438202247191,0,46.5408805031447,22.3684210526316,16.1016949152542,16.1168708765316,28.6666666666667,0,16.6037735849057,32.3204419889503,0,0,8.09792843691149,12.8217349857007
"13285","Troup County, Georgia",54905,20.2685800803107,52.2708729942888,43.4343434343434,24.6831623415812,17.6539043407425,22.9244114002478,78.7715517241379,48.3918669131238,50.0615006150061,51.3766842413591,16.1982719417917,29.5140971805639,19.0582959641256,40.7126611068992,57.919056724028,52.0325203252033,1,5.53941155103523,22.4735724853657
"13287","Turner County, Georgia",39565,26.3632053105737,25.3994953742641,100,31.2925170068027,28.4742468415938,18.4510250569476,0,17.5126903553299,36.2657091561939,15.8974358974359,19.2934782608696,33.0841121495327,10.9375,11.6504854368932,29.2307692307692,100,0,11.5756467206689,11.0838244924689
"13289","Twiggs County, Georgia",55439,19.0998043052838,23.1292517006803,0,11.7117117117117,21.1029411764706,17.3752310536044,33.3333333333333,19.3877551020408,25.3623188405797,23.0769230769231,11.6612377850163,22.8571428571429,100,24.0601503759398,17.7631578947368,100,0,3.98899587345254,10.9109109109109
"13291","Union County, Georgia",65697,18.9304930273416,38.1627296587926,73.6842105263158,5.51558752997602,20.9961474958723,17.0627666057282,29.3478260869565,66.9467787114846,31.1438278595697,32.4607329842932,17.8856308279969,100,100,38.9454763331336,100,23.2558139534884,0,3.60405083399523,25.7171166707951
"13293","Upson County, Georgia",50904,18.2879975411096,44.2894056847545,16.0493827160494,16.9230769230769,13.7987012987013,26.4801864801865,59.7938144329897,45.9126539753639,35.0817822899041,56.039603960396,15.4156577885391,25.28047868362,3.33333333333333,30.7776560788609,58.957654723127,100,0,2.69420363759986,14.8300452865546
"13295","Walker County, Georgia",55887,17.3919628432956,41.9896438098227,9.01639344262295,29.3052837573386,13.5017504021194,20.0978276506977,40.5088062622309,40.35683942226,43.002088928678,41.4542728635682,16.2512035947363,27.1875,17.7215189873418,39.8420674802584,48.3870967741936,76.3975155279503,1,5.01498624972963,20.0723215208183
"13297","Walton County, Georgia",82381,19.567102695671,49.5671293115295,35.0649350649351,16.2726961288112,15.9130219915987,27.2427279393791,40.1129943502825,43.4834834834835,49.8015347975655,60.5222734254992,17.3930571108623,20.9958932238193,25.4901960784314,40.2120890774125,66.6508313539192,58.5034013605442,1,5.39066991811892,24.9219616835565
"13299","Ware County, Georgia",44833,17.2670964479838,46.9424823410696,58.3333333333333,30.0380228136882,15.7225433526012,15.5016298442593,51.1160714285714,37.8427787934186,44.263775971093,58.6321934945788,14.503939540119,14.1176470588235,29.126213592233,37.3079736649598,60.5235602094241,0,0,4.80493402180149,15.0152501854752
"13301","Warren County, Georgia",46776,13.6,33.4669338677355,60,17.5,3.19148936170213,24.5852187028658,0,24.113475177305,30.8270676691729,55.4347826086957,8.31168831168831,16.3120567375887,0,25.8064516129032,35.3535353535354,0,0,7.71749298409729,12.6737967914439
"13303","Washington County, Georgia",44009,19.3959317854941,45.2390852390852,100,2.9810298102981,20.5822887181561,18.5656154628688,0,57.6374745417515,41.8305597579425,50.7042253521127,15.1412429378531,25.0596658711217,13.7254901960784,31.5942028985507,50.3315250150693,0,0,4.79834791059281,17.4728881278539
"13305","Wayne County, Georgia",49562,19.7802197802198,35.1394422310757,0,14.9147727272727,24.8354430379747,13.9205662603225,22.2222222222222,24.7007616974973,37.8811369509044,50.8928571428571,16.0693252566044,31.1457174638487,1.2987012987013,23.0978260869565,48.3247422680412,93.4210526315789,0,6.66558809254166,14.0108150241146
"13307","Webster County, Georgia",40764,29.5292439372325,25,0,20.9302325581395,17.4041297935103,44.408945686901,75,32.6923076923077,4.8780487804878,8.57142857142857,32.6315789473684,21.5017064846416,0,25,3.38983050847458,0,0,5.55555555555556,11.336032388664
"13309","Wheeler County, Georgia",45262,23.4242709313264,29.8755186721992,0,0,26.8858800773694,24.2290748898678,0,1.63934426229508,32.6007326007326,37.7622377622378,23.3576642335766,23.6514522821577,0,24.7222222222222,46.551724137931,0,0,6.52029274783766,12.2116689280868
"13311","White County, Georgia",69747,15.1844085358332,35.5507559395248,38.961038961039,13.4615384615385,15.7830442218422,14.2673107890499,25.8426966292135,56.973293768546,29.97542997543,37.8238341968912,14.814338943852,0,12.280701754386,35.6666666666667,0,30.4347826086957,0,3.30714552936775,24.2732413929953
"13313","Whitfield County, Georgia",64262,14.3677692683722,38.4921665368303,14.4366197183099,12.9838709677419,11.5481775532299,19.7250599066717,44.794952681388,37.10407239819,36.0964702124261,47.3433242506812,13.634267561613,36.4217252396166,11.3716295427902,35.6558458696226,54.2801556420233,32.807570977918,1,5.43372368133288,19.3472224284632
"13315","Wilcox County, Georgia",48036,14.5514223194748,33.4319526627219,52,3.63636363636364,10.6315789473684,19.9192462987887,40,9.75609756097561,29.1666666666667,44.2477876106195,11.8861209964413,22.0512820512821,20,30.2816901408451,36.1607142857143,0,0,6.33967300633967,14.0794223826715
"13317","Wilkes County, Georgia",52542,27.007299270073,26.6812865497076,100,17.5,19.6443007275667,35.3574173712529,15.7142857142857,22.9508196721311,18.4782608695652,53.3980582524272,14.3280047365305,42.2594142259414,78.2608695652174,33.8677354709419,24.0162822252374,0,0,2.44523688232298,15.7462475219485
"13319","Wilkinson County, Georgia",46673,21.9143576826196,32.9225352112676,2.08333333333333,6.31578947368421,22.9419703103914,24.1737488196412,0,58.1395348837209,30.2816901408451,21.4876033057851,14.0923076923077,35.6603773584906,0,13.1578947368421,55.2941176470588,0,0,5.3354890864996,12.6868096166342
"13321","Worth County, Georgia",57201,18.4809240462023,39.222941720629,0,30.8351177730193,12.4749163879599,24.2574257425743,33.8775510204082,34.819897084048,33.6580086580087,61.219512195122,16.4064267933922,19.5673549655851,5.40540540540541,31.7292006525286,41.0604192355117,39.1304347826087,0,6.40842752112367,11.2934362934363
